	0.381165	-0.015869
	0.389099	0.079651
	0.456238	-0.024414
	0.513306	0.048523
	0.483093	0.020752
	0.462646	0.014038
	0.401001	0.041809
	0.459900	0.031128
	0.421753	0.019531
	0.512085	0.070801
	0.434570	-0.005493
	0.425720	0.053711
	0.418396	0.023804
	0.445862	-0.006714
	0.437927	0.069580
	0.454407	-0.037231
	0.490112	0.075989
	0.423279	-0.003662
	0.495911	0.039673
	0.395508	0.048218
	0.503540	0.020142
	0.486755	0.043335
	0.466309	0.043335
	0.475159	0.008240
	0.427856	0.048218
	0.382385	0.010071
	0.441284	0.016785
	0.417175	0.044250
	0.492249	-0.013428
	0.444336	0.079651
	0.390015	-0.005493
	0.519409	0.060425
	0.431213	0.029907
	0.507812	0.023804
	0.423889	0.036316
	0.452576	0.018005
	0.482788	0.025024
	0.485535	0.030823
	0.407715	0.019836
	0.426636	0.022278
	0.363159	0.036621
	0.496521	0.014343
	0.488281	0.069885
	0.443420	-0.000610
	0.447388	0.071106
	0.381470	0.006104
	0.493164	0.050354
	0.457153	0.021973
	0.466003	0.016479
	0.431213	0.039062
	0.405579	0.004578
	0.385132	0.039978
	0.433960	0.005493
	0.431519	0.037231
	0.490112	0.022278
	0.414124	0.039673
	0.412903	0.018005
	0.508423	0.054016
	0.417480	0.005493
	0.511169	0.061035
	0.431824	0.004272
	0.473022	0.046997
	0.426636	0.026245
	0.462646	0.018311
	0.434875	0.046692
	0.408325	-0.002441
	0.408325	0.052795
	0.436707	0.007324
	0.468750	0.049438
	0.455322	0.023193
	0.486145	0.045471
	0.429687	0.027161
	0.468140	0.055542
	0.391541	0.007019
	0.488892	0.051270
	0.422058	0.008545
	0.449524	0.026855
	0.411072	0.040588
	0.405579	-0.014038
	0.415344	0.063782
	0.424194	-0.013733
	0.456238	0.061646
	0.471802	0.017395
	0.447388	0.032043
	0.424194	0.036316
	0.455933	0.036926
	0.433044	0.022888
	0.496521	0.051270
	0.439148	0.003662
	0.431213	0.047302
	0.403748	0.022278
	0.434875	0.014343
	0.422974	0.065308
	0.447388	-0.016174
	0.437927	0.067749
	0.422363	0.001831
	0.460815	0.039062
	0.419617	0.025635
	0.538025	0.022888
	0.439453	0.026855
	0.461121	0.036316
	0.356445	0.007629
	0.425720	0.046082
	0.482483	0.020447
	0.467224	0.022583
	0.418396	0.054321
	0.404053	-0.016174
	0.379639	0.077820
	0.427856	-0.008850
	0.553284	0.051270
	0.485229	0.018311
	0.481873	0.021667
	0.379333	0.042419
	0.396423	0.019836
	0.447388	0.027771
	0.476074	0.046692
	0.402527	0.020447
	0.447083	0.031738
	0.426025	0.034180
	0.437012	-0.000610
	0.435791	0.068970
	0.436096	-0.007629
	0.509644	0.070496
	0.412292	0.000916
	0.491943	0.037842
	0.435791	0.025330
	0.432739	0.016479
	0.437012	0.046387
	0.451965	0.012207
	0.444336	0.035706
	0.455627	0.022583
	0.430908	0.037842
	0.460815	0.017090
	0.441895	0.045166
	0.420227	0.004578
	0.474243	0.063171
	0.433044	-0.004578
	0.485535	0.067139
	0.425110	0.004272
	0.464172	0.040283
	0.421753	0.038452
	0.420227	0.009766
	0.437622	0.053101
	0.461731	0.008850
	0.452576	0.050354
	0.421448	0.024414
	0.404968	0.033569
	0.437927	0.020447
	0.487061	0.048218
	0.441589	0.007324
	0.488586	0.054321
	0.378723	-0.000916
	0.489807	0.051270
	0.455933	0.019226
	0.481567	0.025024
	0.440369	0.053711
	0.411377	-0.004883
	0.382385	0.068665
	0.445862	0.005188
	0.486450	0.051270
	0.460815	0.032349
	0.471191	0.032654
	0.406189	0.024414
	0.490112	0.045471
	0.433655	0.004578
	0.487671	0.050049
	0.393982	0.003357
	0.453491	0.035400
	0.448608	0.043945
	0.421143	-0.002136
	0.415039	0.068970
	0.394287	0.000000
	0.466614	0.061340
	0.460205	0.004578
	0.484009	0.033264
	0.430908	0.022888
	0.494080	0.025330
	0.425720	0.014343
	0.496826	0.046387
	0.424500	0.008850
	0.463257	0.046997
	0.403137	0.018311
	0.421448	0.025024
	0.423889	0.054626
	0.440979	-0.001221
	0.483093	0.069885
	0.448914	-0.010376
	0.477600	0.050354
	0.452576	0.018311
	0.447083	0.024414
	0.437317	0.030518
	0.495605	0.019836
	0.454407	0.030212
	0.468445	0.040588
	0.381165	0.017090
	0.439758	0.034180
	0.438538	0.038452
	0.437012	0.009766
	0.461426	0.065613
	0.430603	-0.014038
	0.455322	0.067139
	0.456848	-0.002136
	0.530090	0.044861
	0.438538	0.029907
	0.433960	0.024109
	0.420837	0.058899
	0.474548	0.019531
	0.414734	0.036926
	0.434570	0.025330
	0.420227	0.019531
	0.410156	0.025940
	0.455933	0.036011
	0.430603	-0.006714
	0.422058	0.070801
	0.390015	-0.021973
	0.476074	0.075989
	0.442505	0.021362
	0.504456	0.033569
	0.404663	0.055237
	0.452576	0.001221
	0.422058	0.044556
	0.419617	0.011292
	0.443726	0.023193
	0.442200	0.025940
	0.456238	0.025024
	0.439453	0.014648
	0.422363	0.061951
	0.451965	-0.004578
	0.487976	0.068359
	0.427551	0.007019
	0.523071	0.049438
