	0.980225	-0.213013
	1.028137	-0.151367
	0.879517	-0.236206
	0.977783	-0.154419
	0.891418	-0.163269
	0.881042	-0.250854
	1.095886	-0.083008
	0.725403	-0.280457
	1.113281	-0.103455
	0.917053	-0.201111
	0.992432	-0.213318
	0.775757	-0.128174
	0.738220	-0.266418
	0.841675	-0.165100
	1.103210	-0.190125
	0.974731	-0.209961
	0.893250	-0.158997
	0.875244	-0.211792
	0.834045	-0.154724
	1.086121	-0.171204
	0.856934	-0.215759
	0.937500	-0.086975
	0.821838	-0.259399
	0.861816	-0.153198
	0.863037	-0.163269
	0.832520	-0.269470
	0.852966	-0.095215
	0.876465	-0.274048
	1.102295	-0.166931
	0.967102	-0.174866
	1.113586	-0.226440
	0.694275	-0.135498
	0.665283	-0.197144
	0.953369	-0.182495
	0.960999	-0.120544
	0.880432	-0.258179
	1.041565	-0.148621
	0.899658	-0.189209
	1.071472	-0.229187
	1.089172	-0.119019
	1.016235	-0.237122
	0.632324	-0.152588
	0.491638	-0.202637
	1.136475	-0.208740
	1.260071	-0.200195
	1.230164	-0.184631
	0.857544	-0.222778
	0.674133	-0.172119
	0.836487	-0.205078
	1.184082	-0.178223
	1.099854	-0.179749
	0.694275	-0.242004
	0.850525	-0.111389
	1.173706	-0.258484
	0.892029	-0.155029
	0.763855	-0.191650
	0.774841	-0.226440
	1.049500	-0.137939
	1.282349	-0.211487
	1.026917	-0.193481
	0.909119	-0.151978
	0.705566	-0.262451
	0.763855	-0.122986
	0.970764	-0.216980
	1.174622	-0.231018
	0.963440	-0.136414
	0.695190	-0.294495
	0.720520	-0.105286
	1.081543	-0.238037
	1.091614	-0.201721
	0.848389	-0.149841
	0.993958	-0.231323
	0.896301	-0.141907
	0.925598	-0.185852
	0.649414	-0.226746
	0.853577	-0.111694
	0.971069	-0.232239
	1.079102	-0.190430
	1.087036	-0.133362
	0.880127	-0.289917
	0.877075	-0.089722
	0.796204	-0.286560
	1.031494	-0.146790
	0.925293	-0.191345
	1.063843	-0.202637
	0.793152	-0.147400
	0.858154	-0.192871
	0.838318	-0.166321
	0.847473	-0.146179
	0.934448	-0.200195
	0.951843	-0.207214
	1.048584	-0.134583
	0.961609	-0.284119
	0.869446	-0.145264
	0.761414	-0.239258
	1.022034	-0.242615
	1.148682	-0.159912
	1.124268	-0.218811
	0.625305	-0.195312
	0.920105	-0.121155
	0.847473	-0.222778
	0.975037	-0.063171
	1.007690	-0.238647
	0.951233	-0.194092
	0.890198	-0.138245
	0.815430	-0.317383
	0.826416	-0.110474
	0.882568	-0.278320
	0.996094	-0.197449
	1.306152	-0.161133
	0.903931	-0.303345
	0.534668	-0.056152
	0.741577	-0.200806
	0.939026	-0.186768
	1.172791	-0.076599
	0.812988	-0.285034
	0.762024	-0.099182
	0.875549	-0.201111
	0.920410	-0.288086
	0.890808	-0.071716
	0.914917	-0.363770
	1.181946	-0.101929
	0.939636	-0.185547
	0.837097	-0.254517
	0.693359	-0.090332
	0.964661	-0.303345
	0.956116	-0.121765
	0.835266	-0.186462
	1.129761	-0.248413
	1.073608	-0.091248
	1.046448	-0.313721
	0.838013	-0.190430
	0.870667	-0.129089
	0.985718	-0.317078
	1.027832	-0.043030
	1.018677	-0.274353
	0.743103	-0.184326
	0.723267	-0.091858
	0.766296	-0.268860
	1.038208	-0.054932
	0.971375	-0.276184
	1.047668	-0.187988
	1.026001	-0.135193
	0.935059	-0.320740
	0.760498	-0.139465
	0.810242	-0.242920
	1.157532	-0.257568
	1.113281	-0.066528
	0.931396	-0.260925
	0.580750	-0.119629
	0.866089	-0.140381
	1.154785	-0.242004
	0.809021	-0.058594
	0.869446	-0.260010
	0.742493	-0.184021
	0.904846	-0.125427
	1.080627	-0.312500
	0.964661	-0.134583
	0.875244	-0.239868
	0.824890	-0.249634
	0.903015	-0.081177
	0.986328	-0.296021
	1.075134	-0.053101
	0.578003	-0.169678
	0.846252	-0.196838
	1.047363	-0.066528
	0.954285	-0.267334
	0.911560	-0.151672
	0.956116	-0.190125
	0.849915	-0.258789
	0.554199	-0.155945
	0.823059	-0.249939
	1.050720	-0.209351
	0.949097	-0.129395
	0.864258	-0.256958
	0.942078	-0.103760
	1.142578	-0.186157
	0.924072	-0.180054
	0.584412	-0.116882
	0.963135	-0.241089
	0.912476	-0.140076
	0.850220	-0.208435
	0.853577	-0.248718
	0.977478	-0.183411
	1.310120	-0.243530
	1.015625	-0.213013
	1.055298	-0.131836
	0.975342	-0.264587
	0.830383	-0.116882
	0.958252	-0.222473
	1.004028	-0.187683
	1.054077	-0.123596
	1.150818	-0.267639
	0.708008	-0.112000
	0.928345	-0.224915
	0.902710	-0.230408
	0.848083	-0.141602
	1.160583	-0.233459
	0.708313	-0.199890
	0.790100	-0.112915
	0.939941	-0.253906
	1.111755	-0.065613
	0.835266	-0.259399
	0.834351	-0.153503
	0.916748	-0.136719
	0.857239	-0.315247
	0.870667	-0.042114
	1.008911	-0.308838
	1.000977	-0.185852
	0.654907	-0.147095
	0.824585	-0.309143
	0.925903	-0.131226
	1.183777	-0.170593
	0.984802	-0.227661
	0.898437	-0.105896
	0.823975	-0.219116
	0.959778	-0.202637
	0.957947	-0.114136
	0.961609	-0.185852
	0.827637	-0.165710
	0.935974	-0.167847
	0.975952	-0.214539
	0.873718	-0.200500
	0.881348	-0.169678
	0.883789	-0.214844
	1.010742	-0.177002
	1.142273	-0.216370
	0.874023	-0.175781
	0.622559	-0.193787
	0.653076	-0.185242
	0.983276	-0.156250
	1.216125	-0.210876
	0.962830	-0.141602
	0.660095	-0.186768
	0.763550	-0.162048
	0.806580	-0.215759
	1.060791	-0.141907
	0.793152	-0.230408
	0.635681	-0.153809
	0.820923	-0.199280
	1.087341	-0.226746
	1.072388	-0.127869
	1.033325	-0.231018
	0.856628	-0.168762
	0.862427	-0.165100
	0.796204	-0.239868
	0.825195	-0.128174
	1.106873	-0.186768
	1.134644	-0.231018
	0.985413	-0.110168
	0.806885	-0.306396
	0.792236	-0.137634
	1.043396	-0.187073
	1.060791	-0.253906
	0.807800	-0.113831
	0.895691	-0.238953
	1.016846	-0.171814
	1.040039	-0.138855
	0.975647	-0.202942
	0.861511	-0.182190
	0.968628	-0.142822
	0.863342	-0.244141
	0.968018	-0.158386
	0.931702	-0.195312
	1.118469	-0.216370
	0.817871	-0.202637
	0.875854	-0.196228
	0.960083	-0.243530
	0.857849	-0.168457
	0.888672	-0.195312
	0.964050	-0.209045
	0.906372	-0.118713
	0.791626	-0.257874
	1.052246	-0.085754
	0.841370	-0.234680
	0.974731	-0.142212
	0.730286	-0.189514
	1.015320	-0.221863
	0.737610	-0.183411
	1.134033	-0.152588
	0.685120	-0.270691
	0.756226	-0.120239
	0.790405	-0.186462
	0.920410	-0.235596
	0.910339	-0.068054
	0.848389	-0.239868
	0.898132	-0.146484
	0.801086	-0.161743
	1.023254	-0.252075
	1.051636	-0.157166
	1.172485	-0.263977
	1.091309	-0.205688
	0.649414	-0.161438
	0.948181	-0.234985
	0.872803	-0.143738
	0.922546	-0.166016
	1.031189	-0.186462
	0.808716	-0.118713
	0.781250	-0.194092
	1.072083	-0.180664
	0.965271	-0.216980
	0.800476	-0.192261
	0.823975	-0.224609
	1.147461	-0.195007
	0.967407	-0.254517
	1.192932	-0.163574
	0.819092	-0.203552
	0.816345	-0.195923
	0.769958	-0.140076
	0.989685	-0.171204
	0.788269	-0.147095
	0.847473	-0.148010
	0.892639	-0.187378
	0.711975	-0.226746
	0.906677	-0.162048
	1.075134	-0.234375
	1.046753	-0.187378
	0.984192	-0.215759
	0.899353	-0.214844
	1.054077	-0.143127
	0.738831	-0.269775
	0.773315	-0.093079
	0.995178	-0.195923
	0.974426	-0.182800
	0.908813	-0.124512
	1.145325	-0.243530
	0.923462	-0.198059
	0.993958	-0.144043
	0.946350	-0.311279
	0.925293	-0.093079
	0.842285	-0.248718
	1.052856	-0.195007
	0.972900	-0.138550
	0.832214	-0.277405
	0.888977	-0.053406
	0.953369	-0.274658
	1.030273	-0.123901
	1.115112	-0.098877
	0.873108	-0.283813
	0.763550	-0.061340
	0.893250	-0.210571
	0.846863	-0.244141
	0.995178	-0.075378
	1.298218	-0.317078
	0.925293	-0.151367
